Hard,Clay,Carpet,Grass,best_of,minutes,opponent_name,opp_hand,opp_ht,opp_age,opp_ace,opp_df,opp_svpt,opp_1stIn,opp_1stWon,opp_2ndWon,opp_SvGms,opp_bpSaved,opp_bpFaced,DJOK,djok_hand,djok_ht,djok_age,djok_ace,djok_df,djok_svpt,djok_1stIn,djok_1stWon,djok_2ndWon,djok_SvGms,djok_bpSaved,djok_bpFaced,Target
0.0,1.0,0.0,0.0,0.0,131.0,Casper Ruud,0.0,183.0,21.7,2.0,1.0,84.0,59.0,36.0,12.0,10.0,6.0,9.0,Novak Djokovic,1.0,188.0,33.3,12.0,1.0,79.0,53.0,37.0,16.0,11.0,7.0,8.0,True
0.0,1.0,0.0,0.0,0.0,130.0,Dominik Koepfer,1.0,180.0,26.3,4.0,4.0,102.0,62.0,38.0,13.0,14.0,15.0,21.0,Novak Djokovic,1.0,188.0,33.3,5.0,0.0,75.0,48.0,31.0,14.0,14.0,0.0,4.0,True
0.0,1.0,0.0,0.0,0.0,127.0,Filip Krajinovic,0.0,185.0,28.5,3.0,3.0,96.0,64.0,40.0,14.0,11.0,10.0,13.0,Novak Djokovic,1.0,188.0,33.3,3.0,4.0,77.0,50.0,35.0,14.0,10.0,5.0,6.0,True
0.0,1.0,0.0,0.0,0.0,84.0,Salvatore Caruso,0.0,185.0,27.7,3.0,2.0,62.0,35.0,23.0,11.0,8.0,5.0,8.0,Novak Djokovic,1.0,188.0,33.3,4.0,1.0,48.0,32.0,26.0,11.0,9.0,0.0,0.0,True
0.0,1.0,0.0,0.0,1.0,98.0,Mikael Ymer,0.0,183.0,22.0,2.0,5.0,72.0,48.0,20.0,8.0,11.0,2.0,11.0,Novak Djokovic,1.0,188.0,33.3,2.0,2.0,58.0,35.0,26.0,14.0,12.0,0.0,2.0,True
0.0,1.0,0.0,0.0,1.0,83.0,Ricardas Berankis,0.0,175.0,30.2,0.0,1.0,53.0,40.0,20.0,6.0,11.0,1.0,7.0,Novak Djokovic,1.0,188.0,33.3,10.0,1.0,66.0,38.0,36.0,13.0,12.0,2.0,2.0,True
0.0,1.0,0.0,0.0,1.0,128.0,Daniel Elahi Galan,0.0,191.0,24.2,4.0,2.0,94.0,57.0,30.0,13.0,11.0,4.0,11.0,Novak Djokovic,1.0,188.0,33.3,2.0,2.0,74.0,51.0,38.0,13.0,12.0,5.0,5.0,True
0.0,1.0,0.0,0.0,1.0,143.0,Karen Khachanov,0.0,198.0,24.3,5.0,4.0,111.0,77.0,42.0,16.0,14.0,9.0,15.0,Novak Djokovic,1.0,188.0,33.3,2.0,1.0,89.0,57.0,40.0,19.0,14.0,7.0,9.0,True
0.0,1.0,0.0,0.0,1.0,190.0,Pablo Carreno Busta,0.0,188.0,29.2,3.0,3.0,112.0,78.0,50.0,15.0,18.0,7.0,13.0,Novak Djokovic,1.0,188.0,33.3,2.0,5.0,131.0,74.0,53.0,30.0,19.0,10.0,13.0,True
0.0,1.0,0.0,0.0,1.0,234.0,Stefanos Tsitsipas,0.0,193.0,22.1,7.0,5.0,168.0,113.0,67.0,27.0,23.0,14.0,22.0,Novak Djokovic,1.0,188.0,33.3,5.0,6.0,153.0,102.0,74.0,24.0,23.0,11.0,15.0,True
0.0,0.0,0.0,1.0,0.0,127.0,Borna Coric,0.0,188.0,23.9,9.0,1.0,81.0,50.0,36.0,18.0,11.0,4.0,6.0,Novak Djokovic,1.0,188.0,33.4,4.0,1.0,72.0,50.0,40.0,13.0,10.0,3.0,3.0,True
0.0,0.0,0.0,1.0,0.0,118.0,Filip Krajinovic,0.0,185.0,28.6,4.0,2.0,95.0,55.0,33.0,17.0,11.0,7.0,11.0,Novak Djokovic,1.0,188.0,33.4,8.0,5.0,78.0,50.0,38.0,10.0,10.0,3.0,5.0,True
0.0,0.0,0.0,1.0,0.0,96.0,Alexander Zverev,0.0,198.0,23.5,12.0,6.0,57.0,43.0,36.0,5.0,10.0,3.0,4.0,Novak Djokovic,1.0,188.0,33.4,3.0,3.0,78.0,51.0,40.0,14.0,11.0,3.0,3.0,True
0.0,0.0,0.0,1.0,0.0,78.0,Diego Schwartzman,0.0,170.0,28.2,1.0,1.0,52.0,32.0,20.0,7.0,8.0,2.0,6.0,Novak Djokovic,1.0,188.0,33.4,7.0,2.0,47.0,30.0,23.0,11.0,9.0,1.0,2.0,True
0.0,0.0,0.0,1.0,0.0,120.0,Marton Fucsovics,0.0,188.0,29.7,8.0,6.0,90.0,54.0,38.0,13.0,13.0,7.0,11.0,Novak Djokovic,1.0,188.0,34.4,3.0,0.0,78.0,53.0,41.0,14.0,14.0,0.0,2.0,True
0.0,0.0,0.0,1.0,0.0,73.0,Taylor Fritz,0.0,193.0,24.0,5.0,4.0,59.0,37.0,20.0,7.0,9.0,4.0,9.0,Novak Djokovic,1.0,188.0,34.4,8.0,3.0,47.0,34.0,25.0,6.0,10.0,2.0,5.0,True
0.0,0.0,0.0,1.0,0.0,137.0,Hubert Hurkacz,0.0,196.0,24.7,12.0,2.0,104.0,69.0,49.0,12.0,14.0,8.0,12.0,Novak Djokovic,1.0,188.0,34.4,5.0,3.0,77.0,43.0,33.0,21.0,13.0,1.0,3.0,True
0.0,0.0,0.0,1.0,0.0,135.0,Daniil Medvedev,0.0,198.0,25.7,7.0,3.0,88.0,51.0,30.0,18.0,14.0,1.0,6.0,Novak Djokovic,1.0,188.0,34.4,6.0,2.0,86.0,57.0,45.0,9.0,14.0,7.0,10.0,True
0.0,1.0,0.0,0.0,0.0,94.0,Jannik Sinner,0.0,188.0,19.6,1.0,3.0,73.0,46.0,22.0,14.0,9.0,5.0,10.0,Novak Djokovic,1.0,188.0,33.8,0.0,2.0,57.0,37.0,22.0,13.0,9.0,2.0,4.0,True
0.0,1.0,0.0,0.0,0.0,98.0,Taylor Fritz,0.0,193.0,23.5,4.0,4.0,64.0,33.0,20.0,16.0,10.0,3.0,6.0,Novak Djokovic,1.0,188.0,33.9,3.0,1.0,77.0,45.0,34.0,14.0,11.0,5.0,7.0,True
0.0,1.0,0.0,0.0,0.0,70.0,Alejandro Davidovich Fokina,0.0,183.0,21.9,0.0,3.0,54.0,37.0,17.0,7.0,7.0,5.0,10.0,Novak Djokovic,1.0,188.0,33.9,4.0,1.0,50.0,33.0,23.0,11.0,8.0,3.0,4.0,True
0.0,1.0,0.0,0.0,0.0,196.0,Stefanos Tsitsipas,0.0,193.0,22.7,5.0,1.0,141.0,90.0,52.0,24.0,17.0,17.0,23.0,Novak Djokovic,1.0,188.0,33.9,4.0,6.0,112.0,78.0,54.0,15.0,17.0,9.0,14.0,True
0.0,1.0,0.0,0.0,0.0,164.0,Lorenzo Sonego,0.0,191.0,25.9,3.0,3.0,99.0,70.0,44.0,16.0,14.0,8.0,12.0,Novak Djokovic,1.0,188.0,33.9,5.0,2.0,95.0,66.0,52.0,17.0,15.0,6.0,7.0,True
0.0,0.0,0.0,1.0,0.0,90.0,Casper Ruud,0.0,183.0,22.8,9.0,4.0,69.0,43.0,27.0,11.0,10.0,2.0,5.0,Novak Djokovic,1.0,188.0,34.4,10.0,0.0,53.0,39.0,35.0,6.0,10.0,0.0,1.0,True
0.0,0.0,0.0,1.0,0.0,68.0,Andrey Rublev,0.0,188.0,24.0,6.0,1.0,52.0,28.0,19.0,7.0,8.0,2.0,6.0,Novak Djokovic,1.0,188.0,34.4,14.0,0.0,48.0,31.0,27.0,7.0,9.0,0.0,1.0,True
0.0,0.0,0.0,1.0,0.0,66.0,Cameron Norrie,1.0,188.0,26.2,1.0,2.0,51.0,29.0,15.0,9.0,8.0,5.0,10.0,Novak Djokovic,1.0,188.0,34.4,5.0,0.0,38.0,26.0,21.0,8.0,7.0,1.0,1.0,True
0.0,1.0,0.0,0.0,0.0,68.0,Soon Woo Kwon,0.0,180.0,23.3,3.0,3.0,56.0,28.0,15.0,10.0,8.0,3.0,8.0,Novak Djokovic,1.0,188.0,33.9,2.0,2.0,39.0,27.0,22.0,7.0,8.0,0.0,1.0,True
0.0,1.0,0.0,0.0,0.0,75.0,Miomir Kecmanovic,0.0,183.0,21.6,1.0,2.0,51.0,30.0,11.0,12.0,8.0,5.0,10.0,Novak Djokovic,1.0,188.0,33.9,3.0,1.0,55.0,32.0,24.0,13.0,8.0,4.0,5.0,True
0.0,1.0,0.0,0.0,1.0,118.0,Tennys Sandgren,0.0,188.0,29.8,5.0,1.0,94.0,56.0,30.0,20.0,13.0,6.0,11.0,Novak Djokovic,1.0,188.0,34.0,4.0,2.0,73.0,49.0,42.0,13.0,13.0,6.0,6.0,True
0.0,1.0,0.0,0.0,1.0,126.0,Pablo Cuevas,0.0,180.0,35.4,5.0,3.0,74.0,47.0,30.0,11.0,13.0,3.0,8.0,Novak Djokovic,1.0,188.0,34.0,10.0,3.0,94.0,64.0,48.0,17.0,14.0,8.0,9.0,True
0.0,1.0,0.0,0.0,1.0,92.0,Ricardas Berankis,0.0,175.0,30.9,1.0,3.0,75.0,53.0,31.0,7.0,12.0,3.0,9.0,Novak Djokovic,1.0,188.0,34.0,5.0,3.0,67.0,42.0,37.0,13.0,12.0,0.0,0.0,True
0.0,1.0,0.0,0.0,1.0,207.0,Lorenzo Musetti,0.0,185.0,19.2,1.0,2.0,121.0,75.0,38.0,24.0,20.0,0.0,9.0,Novak Djokovic,1.0,188.0,34.0,11.0,2.0,132.0,93.0,70.0,21.0,21.0,2.0,4.0,True
0.0,1.0,0.0,0.0,1.0,208.0,Matteo Berrettini,0.0,196.0,25.1,11.0,3.0,144.0,94.0,67.0,21.0,20.0,5.0,9.0,Novak Djokovic,1.0,188.0,34.0,10.0,1.0,132.0,92.0,71.0,26.0,21.0,3.0,3.0,True
0.0,1.0,0.0,0.0,1.0,251.0,Rafael Nadal,1.0,185.0,34.9,6.0,8.0,133.0,86.0,51.0,19.0,19.0,14.0,22.0,Novak Djokovic,1.0,188.0,34.0,6.0,3.0,133.0,85.0,55.0,24.0,19.0,10.0,16.0,True
0.0,1.0,0.0,0.0,1.0,251.0,Stefanos Tsitsipas,0.0,193.0,22.8,14.0,4.0,177.0,109.0,73.0,34.0,23.0,11.0,16.0,Novak Djokovic,1.0,188.0,34.0,5.0,3.0,134.0,91.0,71.0,23.0,24.0,5.0,8.0,True
0.0,0.0,1.0,0.0,1.0,120.0,Jack Draper,1.0,191.0,19.5,4.0,6.0,106.0,60.0,42.0,18.0,16.0,9.0,15.0,Novak Djokovic,1.0,188.0,34.1,25.0,1.0,81.0,63.0,55.0,12.0,17.0,2.0,3.0,True
0.0,0.0,1.0,0.0,1.0,101.0,Kevin Anderson,0.0,203.0,35.1,11.0,4.0,77.0,45.0,30.0,13.0,13.0,4.0,8.0,Novak Djokovic,1.0,188.0,34.1,9.0,1.0,72.0,46.0,39.0,18.0,14.0,0.0,0.0,True
0.0,0.0,1.0,0.0,1.0,137.0,Denis Kudla,0.0,180.0,28.8,6.0,3.0,96.0,45.0,30.0,28.0,16.0,6.0,10.0,Novak Djokovic,1.0,188.0,34.1,8.0,6.0,92.0,50.0,44.0,21.0,16.0,2.0,4.0,True
0.0,0.0,1.0,0.0,1.0,109.0,Cristian Garin,0.0,185.0,25.0,2.0,5.0,85.0,48.0,27.0,17.0,13.0,7.0,12.0,Novak Djokovic,1.0,188.0,34.1,9.0,1.0,67.0,39.0,36.0,18.0,13.0,2.0,2.0,True
0.0,0.0,1.0,0.0,1.0,137.0,Marton Fucsovics,0.0,188.0,29.3,5.0,5.0,101.0,65.0,38.0,19.0,14.0,10.0,14.0,Novak Djokovic,1.0,188.0,34.1,4.0,3.0,93.0,61.0,50.0,14.0,15.0,5.0,6.0,True
0.0,0.0,1.0,0.0,1.0,164.0,Denis Shapovalov,1.0,185.0,22.2,5.0,6.0,108.0,72.0,57.0,15.0,19.0,7.0,10.0,Novak Djokovic,1.0,188.0,34.1,8.0,5.0,112.0,68.0,55.0,25.0,18.0,10.0,11.0,True
0.0,0.0,1.0,0.0,1.0,204.0,Matteo Berrettini,0.0,196.0,25.2,16.0,3.0,154.0,91.0,69.0,24.0,22.0,9.0,15.0,Novak Djokovic,1.0,188.0,34.1,5.0,4.0,122.0,75.0,59.0,25.0,20.0,5.0,7.0,True
0.0,0.0,0.0,1.0,1.0,135.0,Holger Rune,0.0,185.0,18.3,1.0,4.0,93.0,49.0,30.0,22.0,17.0,6.0,14.0,Novak Djokovic,1.0,188.0,34.2,17.0,7.0,97.0,62.0,53.0,17.0,18.0,1.0,3.0,True
0.0,0.0,0.0,1.0,1.0,99.0,Tallon Griekspoor,0.0,188.0,25.1,5.0,2.0,76.0,50.0,28.0,9.0,12.0,4.0,10.0,Novak Djokovic,1.0,188.0,34.2,13.0,5.0,72.0,46.0,37.0,14.0,13.0,3.0,4.0,True
0.0,0.0,0.0,1.0,1.0,212.0,Kei Nishikori,0.0,178.0,31.6,6.0,3.0,143.0,93.0,59.0,22.0,20.0,9.0,16.0,Novak Djokovic,1.0,188.0,34.2,15.0,7.0,131.0,82.0,63.0,25.0,19.0,11.0,13.0,True
0.0,0.0,0.0,1.0,1.0,179.0,Jenson Brooksby,0.0,188.0,20.8,4.0,1.0,106.0,78.0,48.0,11.0,16.0,6.0,12.0,Novak Djokovic,1.0,188.0,34.2,9.0,1.0,105.0,66.0,48.0,21.0,16.0,8.0,11.0,True
0.0,0.0,0.0,1.0,1.0,207.0,Matteo Berrettini,0.0,196.0,25.3,17.0,2.0,147.0,91.0,55.0,28.0,18.0,11.0,16.0,Novak Djokovic,1.0,188.0,34.2,12.0,4.0,117.0,72.0,53.0,30.0,19.0,4.0,5.0,True
0.0,0.0,0.0,1.0,1.0,214.0,Alexander Zverev,0.0,198.0,24.3,16.0,8.0,124.0,77.0,58.0,23.0,23.0,3.0,9.0,Novak Djokovic,1.0,188.0,34.2,12.0,2.0,150.0,99.0,76.0,22.0,23.0,9.0,12.0,True
0.0,0.0,0.0,1.0,1.0,91.0,Jeremy Chardy,0.0,188.0,33.9,3.0,3.0,86.0,51.0,30.0,13.0,12.0,7.0,13.0,Novak Djokovic,1.0,188.0,33.7,9.0,1.0,57.0,43.0,37.0,11.0,12.0,0.0,0.0,True
0.0,0.0,0.0,1.0,1.0,210.0,Frances Tiafoe,0.0,188.0,23.0,23.0,8.0,148.0,78.0,58.0,34.0,21.0,9.0,14.0,Novak Djokovic,1.0,188.0,33.7,26.0,5.0,120.0,74.0,62.0,27.0,21.0,1.0,3.0,True
0.0,0.0,0.0,1.0,1.0,205.0,Taylor Fritz,0.0,193.0,23.2,24.0,1.0,153.0,98.0,69.0,33.0,24.0,5.0,9.0,Novak Djokovic,1.0,188.0,33.7,15.0,5.0,159.0,105.0,79.0,27.0,25.0,9.0,12.0,True
0.0,0.0,0.0,1.0,1.0,176.0,Milos Raonic,0.0,196.0,30.1,26.0,3.0,123.0,75.0,57.0,23.0,19.0,8.0,11.0,Novak Djokovic,1.0,188.0,33.7,10.0,3.0,121.0,82.0,64.0,23.0,20.0,2.0,3.0,True
0.0,0.0,0.0,1.0,1.0,210.0,Alexander Zverev,0.0,198.0,23.8,21.0,5.0,126.0,81.0,60.0,22.0,21.0,3.0,9.0,Novak Djokovic,1.0,188.0,33.7,23.0,5.0,162.0,119.0,86.0,19.0,21.0,9.0,12.0,True
0.0,0.0,0.0,1.0,1.0,113.0,Aslan Karatsev,0.0,185.0,27.4,6.0,2.0,66.0,34.0,22.0,11.0,13.0,1.0,7.0,Novak Djokovic,1.0,188.0,33.7,17.0,2.0,81.0,55.0,39.0,16.0,14.0,3.0,5.0,True
0.0,0.0,0.0,1.0,1.0,113.0,Daniil Medvedev,0.0,198.0,24.9,6.0,4.0,77.0,49.0,34.0,9.0,14.0,4.0,11.0,Novak Djokovic,1.0,188.0,33.7,3.0,2.0,78.0,52.0,38.0,15.0,14.0,2.0,4.0,True
0.0,0.0,0.0,1.0,0.0,113.0,Denis Shapovalov,1.0,185.0,21.8,9.0,4.0,81.0,45.0,36.0,16.0,12.0,4.0,6.0,Novak Djokovic,1.0,188.0,33.7,1.0,3.0,63.0,44.0,35.0,14.0,12.0,0.0,0.0,True
0.0,0.0,0.0,1.0,0.0,153.0,Alexander Zverev,0.0,198.0,23.7,16.0,8.0,100.0,62.0,44.0,19.0,16.0,2.0,6.0,Novak Djokovic,1.0,188.0,33.7,11.0,5.0,95.0,53.0,43.0,25.0,16.0,0.0,1.0,True
0.0,1.0,0.0,0.0,0.0,100.0,Mats Moraing,1.0,198.0,28.9,3.0,1.0,72.0,36.0,22.0,14.0,10.0,6.0,10.0,Novak Djokovic,1.0,188.0,34.0,6.0,3.0,70.0,41.0,29.0,16.0,10.0,3.0,5.0,True
0.0,1.0,0.0,0.0,0.0,55.0,Federico Coria,0.0,180.0,29.2,0.0,3.0,43.0,21.0,9.0,5.0,6.0,3.0,9.0,Novak Djokovic,1.0,188.0,34.0,3.0,1.0,32.0,19.0,13.0,11.0,7.0,0.0,1.0,True
0.0,1.0,0.0,0.0,0.0,115.0,Andrej Martin,0.0,180.0,31.6,0.0,3.0,72.0,45.0,22.0,10.0,11.0,4.0,11.0,Novak Djokovic,1.0,188.0,34.0,1.0,1.0,73.0,47.0,28.0,18.0,12.0,7.0,10.0,True
0.0,1.0,0.0,0.0,0.0,88.0,Alex Molcan,1.0,178.0,23.4,1.0,0.0,62.0,36.0,19.0,9.0,9.0,2.0,8.0,Novak Djokovic,1.0,188.0,34.0,2.0,3.0,49.0,27.0,19.0,10.0,10.0,1.0,5.0,True
0.0,0.0,0.0,1.0,0.0,57.0,Dennis Novak,0.0,183.0,28.2,2.0,0.0,45.0,31.0,18.0,8.0,8.0,2.0,5.0,Novak Djokovic,1.0,188.0,34.5,3.0,0.0,42.0,26.0,22.0,14.0,9.0,0.0,0.0,True
0.0,0.0,0.0,1.0,0.0,72.0,Jan Lennard Struff,0.0,193.0,31.5,2.0,1.0,58.0,38.0,23.0,9.0,9.0,3.0,6.0,Novak Djokovic,1.0,188.0,34.5,9.0,0.0,52.0,34.0,27.0,11.0,9.0,0.0,0.0,True
0.0,0.0,0.0,1.0,0.0,99.0,Marin Cilic,0.0,198.0,33.1,6.0,3.0,66.0,37.0,23.0,13.0,9.0,5.0,8.0,Novak Djokovic,1.0,188.0,34.5,4.0,1.0,60.0,40.0,30.0,12.0,9.0,8.0,8.0,True
0.0,0.0,0.0,1.0,0.0,76.0,Alexander Bublik,0.0,196.0,24.4,12.0,7.0,73.0,39.0,28.0,15.0,9.0,9.0,11.0,Novak Djokovic,1.0,188.0,34.5,4.0,3.0,53.0,32.0,29.0,13.0,10.0,2.0,2.0,True
0.0,0.0,0.0,1.0,0.0,98.0,Karen Khachanov,0.0,198.0,25.7,2.0,2.0,63.0,43.0,28.0,12.0,10.0,3.0,5.0,Novak Djokovic,1.0,188.0,34.7,6.0,3.0,69.0,46.0,38.0,11.0,11.0,3.0,4.0,True
0.0,0.0,0.0,1.0,0.0,74.0,Lorenzo Musetti,0.0,185.0,19.9,3.0,2.0,50.0,34.0,21.0,9.0,9.0,1.0,4.0,Novak Djokovic,1.0,188.0,34.7,5.0,2.0,55.0,31.0,24.0,17.0,9.0,7.0,7.0,True
0.0,1.0,0.0,0.0,0.0,119.0,Karen Khachanov,0.0,198.0,25.9,1.0,0.0,69.0,49.0,32.0,10.0,12.0,3.0,7.0,Novak Djokovic,1.0,188.0,34.9,6.0,2.0,76.0,44.0,33.0,20.0,13.0,1.0,2.0,True
0.0,1.0,0.0,0.0,0.0,138.0,Miomir Kecmanovic,0.0,183.0,22.6,4.0,2.0,93.0,56.0,33.0,19.0,14.0,4.0,8.0,Novak Djokovic,1.0,188.0,34.9,3.0,2.0,89.0,59.0,40.0,19.0,14.0,6.0,8.0,True
0.0,1.0,0.0,0.0,0.0,201.0,Laslo Djere,0.0,188.0,26.8,5.0,3.0,148.0,99.0,63.0,27.0,16.0,12.0,14.0,Novak Djokovic,1.0,188.0,34.9,3.0,4.0,119.0,67.0,49.0,25.0,16.0,8.0,12.0,True
0.0,1.0,0.0,0.0,0.0,81.0,Hubert Hurkacz,0.0,196.0,25.2,3.0,2.0,55.0,36.0,28.0,7.0,9.0,4.0,6.0,Novak Djokovic,1.0,188.0,34.9,6.0,1.0,55.0,36.0,29.0,13.0,10.0,0.0,0.0,True
0.0,1.0,0.0,0.0,0.0,87.0,Gael Monfils,0.0,193.0,35.6,0.0,2.0,43.0,26.0,16.0,7.0,8.0,0.0,3.0,Novak Djokovic,1.0,188.0,34.9,2.0,3.0,68.0,43.0,30.0,14.0,9.0,5.0,5.0,True
0.0,1.0,0.0,0.0,0.0,96.0,Stefanos Tsitsipas,0.0,193.0,23.7,1.0,1.0,59.0,39.0,25.0,7.0,9.0,2.0,6.0,Novak Djokovic,1.0,188.0,34.9,6.0,1.0,53.0,37.0,30.0,9.0,9.0,1.0,2.0,True
0.0,1.0,0.0,0.0,0.0,102.0,Casper Ruud,0.0,183.0,23.3,2.0,0.0,64.0,48.0,29.0,8.0,10.0,5.0,9.0,Novak Djokovic,1.0,188.0,34.9,1.0,1.0,51.0,33.0,23.0,12.0,9.0,0.0,1.0,True
0.0,1.0,0.0,0.0,0.0,129.0,Felix Auger Aliassime,0.0,193.0,21.7,11.0,3.0,75.0,47.0,34.0,12.0,12.0,5.0,8.0,Novak Djokovic,1.0,188.0,34.9,4.0,0.0,75.0,57.0,42.0,11.0,12.0,3.0,5.0,True
0.0,1.0,0.0,0.0,0.0,75.0,Stan Wawrinka,0.0,183.0,37.1,1.0,4.0,57.0,24.0,14.0,12.0,8.0,2.0,7.0,Novak Djokovic,1.0,188.0,34.9,2.0,0.0,48.0,36.0,27.0,6.0,8.0,3.0,4.0,True
0.0,1.0,0.0,0.0,0.0,90.0,Aslan Karatsev,0.0,185.0,28.6,4.0,4.0,63.0,33.0,23.0,9.0,8.0,6.0,10.0,Novak Djokovic,1.0,188.0,34.9,1.0,2.0,51.0,25.0,19.0,17.0,9.0,1.0,2.0,True
0.0,0.0,1.0,0.0,1.0,147.0,Soon Woo Kwon,0.0,180.0,24.5,7.0,5.0,102.0,60.0,45.0,19.0,18.0,4.0,8.0,Novak Djokovic,1.0,188.0,35.0,15.0,2.0,104.0,63.0,54.0,20.0,19.0,4.0,6.0,True
0.0,0.0,1.0,0.0,1.0,120.0,Thanasi Kokkinakis,0.0,196.0,26.2,11.0,5.0,88.0,55.0,37.0,11.0,12.0,8.0,13.0,Novak Djokovic,1.0,188.0,35.0,1.0,3.0,72.0,51.0,42.0,13.0,13.0,1.0,1.0,True
0.0,0.0,1.0,0.0,1.0,113.0,Miomir Kecmanovic,0.0,183.0,22.8,1.0,5.0,93.0,60.0,34.0,13.0,12.0,8.0,14.0,Novak Djokovic,1.0,188.0,35.0,6.0,4.0,68.0,34.0,30.0,21.0,13.0,3.0,4.0,True
0.0,0.0,1.0,0.0,1.0,158.0,Tim Van Rijthoven,0.0,188.0,25.1,20.0,5.0,124.0,80.0,53.0,15.0,16.0,11.0,17.0,Novak Djokovic,1.0,188.0,35.0,7.0,2.0,97.0,61.0,46.0,25.0,17.0,3.0,4.0,True
0.0,0.0,1.0,0.0,1.0,215.0,Jannik Sinner,0.0,188.0,20.8,8.0,7.0,134.0,72.0,50.0,31.0,22.0,9.0,15.0,Novak Djokovic,1.0,188.0,35.0,8.0,5.0,128.0,85.0,70.0,18.0,23.0,5.0,9.0,True
0.0,0.0,1.0,0.0,1.0,155.0,Cameron Norrie,1.0,188.0,26.8,7.0,3.0,114.0,65.0,46.0,20.0,17.0,9.0,14.0,Novak Djokovic,1.0,188.0,35.0,13.0,1.0,88.0,57.0,47.0,18.0,18.0,1.0,4.0,True
0.0,0.0,1.0,0.0,1.0,181.0,Nick Kyrgios,0.0,193.0,27.1,30.0,7.0,125.0,91.0,64.0,18.0,20.0,2.0,4.0,Novak Djokovic,1.0,188.0,35.0,15.0,7.0,119.0,75.0,62.0,27.0,22.0,5.0,6.0,True
0.0,0.0,0.0,1.0,0.0,112.0,Dennis Van Scheppingen,1.0,185.0,29.2,7.0,7.0,88.0,57.0,39.0,18.0,16.0,3.0,7.0,Novak Djokovic,0.0,188.0,17.3,15.0,12.0,118.0,70.0,45.0,22.0,16.0,10.0,15.0,False
0.0,1.0,0.0,0.0,0.0,90.0,Filippo Volandri,1.0,183.0,22.8,0.0,7.0,74.0,39.0,22.0,18.0,10.0,6.0,10.0,Novak Djokovic,0.0,188.0,17.1,4.0,6.0,65.0,40.0,20.0,6.0,9.0,2.0,8.0,False
0.0,1.0,0.0,0.0,0.0,155.0,David Ferrer,1.0,175.0,22.4,1.0,2.0,107.0,61.0,34.0,25.0,15.0,14.0,19.0,Novak Djokovic,0.0,188.0,17.3,3.0,1.0,98.0,62.0,37.0,14.0,15.0,5.0,11.0,False
1.0,0.0,0.0,0.0,0.0,81.0,Tommy Robredo,1.0,180.0,23.5,6.0,3.0,57.0,33.0,27.0,11.0,9.0,3.0,4.0,Novak Djokovic,0.0,188.0,18.4,4.0,3.0,78.0,41.0,27.0,15.0,10.0,9.0,13.0,False
1.0,0.0,0.0,0.0,0.0,114.0,Olivier Rochus,1.0,168.0,24.7,2.0,1.0,76.0,58.0,46.0,9.0,12.0,1.0,2.0,Novak Djokovic,0.0,188.0,18.4,13.0,3.0,95.0,64.0,44.0,15.0,12.0,9.0,11.0,False
0.0,0.0,0.0,1.0,0.0,127.0,Fernando Gonzalez,1.0,183.0,25.0,13.0,5.0,97.0,62.0,49.0,16.0,15.0,3.0,5.0,Novak Djokovic,0.0,188.0,18.2,10.0,1.0,92.0,55.0,45.0,20.0,16.0,1.0,3.0,False
0.0,1.0,0.0,0.0,0.0,78.0,Juan Carlos Ferrero,1.0,183.0,25.4,0.0,2.0,55.0,43.0,30.0,6.0,9.0,2.0,4.0,Novak Djokovic,0.0,188.0,18.1,1.0,6.0,62.0,37.0,22.0,8.0,9.0,10.0,15.0,False
0.0,1.0,0.0,0.0,1.0,114.0,Guillermo Coria,1.0,175.0,23.3,0.0,7.0,84.0,59.0,37.0,10.0,11.0,8.0,12.0,Novak Djokovic,0.0,188.0,18.0,3.0,3.0,80.0,42.0,23.0,17.0,12.0,5.0,11.0,False
0.0,0.0,1.0,0.0,1.0,171.0,Sebastien Grosjean,1.0,175.0,27.0,7.0,3.0,140.0,79.0,60.0,35.0,22.0,3.0,4.0,Novak Djokovic,0.0,188.0,18.0,6.0,4.0,126.0,88.0,66.0,21.0,22.0,6.0,9.0,False
0.0,0.0,0.0,1.0,1.0,184.0,Fernando Verdasco,0.0,188.0,21.7,13.0,13.0,148.0,90.0,69.0,29.0,24.0,7.0,11.0,Novak Djokovic,0.0,188.0,18.2,5.0,3.0,154.0,106.0,66.0,26.0,25.0,6.0,14.0,False
0.0,1.0,0.0,0.0,0.0,96.0,Antony Dupuis,1.0,185.0,32.1,2.0,1.0,68.0,34.0,23.0,18.0,11.0,5.0,8.0,Novak Djokovic,0.0,188.0,17.8,2.0,4.0,69.0,41.0,29.0,7.0,11.0,5.0,10.0,False
0.0,0.0,0.0,1.0,1.0,74.0,Marat Safin,1.0,193.0,24.9,1.0,1.0,51.0,27.0,25.0,13.0,10.0,0.0,1.0,Novak Djokovic,0.0,188.0,17.6,1.0,5.0,66.0,39.0,16.0,5.0,11.0,4.0,13.0,False
0.0,0.0,0.0,1.0,0.0,141.0,Fernando Gonzalez,1.0,183.0,26.2,8.0,4.0,97.0,55.0,45.0,22.0,18.0,2.0,5.0,Novak Djokovic,0.0,188.0,19.4,5.0,3.0,108.0,75.0,52.0,16.0,18.0,7.0,11.0,False
