,Year,Hard,Clay,Carpet,Grass,draw_size,winner_hand,winner_ht,winner_age,loser_hand,loser_ht,loser_age,best_of,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
611,2013,0.0,0.0,0.0,1.0,96,1.0,188.0,25.7,0.0,188.0,21.8,3,68.0,1.0,3.0,55.0,37.0,29.0,11.0,10.0,1.0,2.0,5.0,6.0,56.0,36.0,26.0,6.0,9.0,2.0,5.0,1.0,13280.0,31.0,1137.0
612,2013,0.0,0.0,0.0,1.0,96,1.0,188.0,25.7,0.0,198.0,25.4,3,87.0,4.0,0.0,61.0,41.0,32.0,9.0,9.0,2.0,3.0,5.0,5.0,82.0,44.0,28.0,15.0,9.0,7.0,11.0,1.0,13280.0,23.0,1695.0
613,2013,0.0,0.0,0.0,1.0,96,1.0,188.0,25.7,0.0,188.0,27.8,3,55.0,8.0,0.0,38.0,28.0,25.0,8.0,8.0,0.0,0.0,2.0,4.0,50.0,31.0,20.0,5.0,8.0,5.0,9.0,1.0,13280.0,8.0,3660.0
614,2013,0.0,0.0,0.0,1.0,96,1.0,198.0,24.4,0.0,188.0,25.7,3,170.0,4.0,3.0,104.0,63.0,38.0,23.0,15.0,7.0,11.0,5.0,2.0,97.0,59.0,37.0,20.0,15.0,7.0,12.0,7.0,4410.0,1.0,13280.0
615,2013,0.0,0.0,0.0,1.0,96,1.0,188.0,25.8,0.0,196.0,27.6,3,53.0,4.0,0.0,47.0,30.0,20.0,14.0,7.0,4.0,4.0,2.0,7.0,46.0,19.0,11.0,8.0,6.0,2.0,7.0,1.0,13280.0,64.0,749.0
616,2013,0.0,0.0,0.0,1.0,96,1.0,188.0,25.8,0.0,180.0,28.0,3,69.0,4.0,2.0,53.0,31.0,28.0,10.0,9.0,1.0,1.0,3.0,1.0,49.0,28.0,17.0,11.0,9.0,4.0,7.0,1.0,13280.0,254.0,182.0
617,2013,0.0,0.0,0.0,1.0,96,1.0,188.0,34.9,0.0,188.0,25.8,3,80.0,0.0,0.0,43.0,25.0,19.0,13.0,9.0,0.0,1.0,2.0,1.0,68.0,44.0,23.0,13.0,9.0,5.0,9.0,18.0,1925.0,1.0,13280.0
620,2013,0.0,1.0,0.0,0.0,56,1.0,188.0,25.9,0.0,183.0,30.8,3,135.0,4.0,3.0,86.0,47.0,33.0,22.0,14.0,3.0,6.0,3.0,6.0,88.0,48.0,30.0,17.0,13.0,5.0,10.0,1.0,12500.0,27.0,1220.0
621,2013,0.0,1.0,0.0,0.0,56,1.0,188.0,25.9,0.0,185.0,29.0,3,122.0,5.0,3.0,77.0,51.0,34.0,10.0,13.0,2.0,6.0,0.0,2.0,78.0,53.0,25.0,13.0,13.0,4.0,11.0,1.0,12500.0,20.0,1740.0
622,2013,0.0,1.0,0.0,0.0,56,1.0,188.0,25.9,1.0,185.0,31.7,3,77.0,1.0,0.0,50.0,27.0,19.0,11.0,9.0,1.0,4.0,1.0,1.0,67.0,43.0,24.0,7.0,10.0,4.0,10.0,1.0,12500.0,49.0,860.0
623,2013,0.0,1.0,0.0,0.0,56,1.0,188.0,25.9,0.0,178.0,25.8,3,52.0,3.0,0.0,40.0,28.0,23.0,9.0,8.0,0.0,0.0,1.0,4.0,40.0,20.0,13.0,5.0,7.0,2.0,6.0,1.0,12500.0,32.0,1135.0
624,2013,0.0,1.0,0.0,0.0,56,1.0,188.0,25.9,1.0,185.0,26.8,3,112.0,2.0,0.0,61.0,38.0,24.0,14.0,10.0,3.0,6.0,2.0,3.0,78.0,56.0,31.0,7.0,10.0,7.0,12.0,1.0,12500.0,5.0,6385.0
625,2013,0.0,1.0,0.0,0.0,56,1.0,188.0,21.9,0.0,188.0,25.9,3,186.0,13.0,6.0,131.0,70.0,51.0,32.0,16.0,10.0,12.0,5.0,0.0,125.0,90.0,59.0,20.0,17.0,7.0,11.0,28.0,1272.0,1.0,12900.0
626,2013,0.0,1.0,0.0,0.0,56,1.0,188.0,25.9,0.0,175.0,32.4,3,71.0,3.0,0.0,52.0,40.0,30.0,8.0,9.0,4.0,5.0,1.0,4.0,56.0,32.0,17.0,11.0,8.0,7.0,11.0,1.0,12730.0,89.0,573.0
627,2013,0.0,1.0,0.0,0.0,56,1.0,188.0,25.9,0.0,180.0,24.5,3,61.0,5.0,2.0,55.0,38.0,30.0,10.0,9.0,3.0,3.0,4.0,2.0,47.0,26.0,14.0,13.0,8.0,3.0,6.0,1.0,12730.0,23.0,1420.0
628,2013,0.0,1.0,0.0,0.0,56,1.0,196.0,27.6,0.0,188.0,25.9,3,142.0,9.0,3.0,106.0,67.0,53.0,14.0,15.0,3.0,6.0,8.0,1.0,90.0,62.0,43.0,15.0,15.0,2.0,5.0,6.0,4520.0,1.0,12730.0
629,2013,0.0,1.0,0.0,0.0,128,1.0,188.0,26.0,0.0,180.0,22.4,5,133.0,5.0,0.0,101.0,70.0,53.0,20.0,17.0,1.0,2.0,7.0,2.0,112.0,68.0,46.0,25.0,17.0,8.0,11.0,1.0,12310.0,58.0,797.0
630,2013,0.0,1.0,0.0,0.0,128,1.0,188.0,26.0,1.0,185.0,23.0,5,86.0,1.0,2.0,68.0,49.0,38.0,10.0,11.0,1.0,1.0,1.0,4.0,83.0,47.0,26.0,12.0,11.0,9.0,16.0,1.0,12310.0,83.0,635.0
631,2013,0.0,1.0,0.0,0.0,128,1.0,188.0,26.0,0.0,188.0,22.0,5,104.0,2.0,0.0,71.0,48.0,39.0,13.0,12.0,4.0,5.0,0.0,2.0,84.0,58.0,33.0,9.0,13.0,9.0,16.0,1.0,12310.0,28.0,1355.0
632,2013,0.0,1.0,0.0,0.0,128,1.0,188.0,26.0,0.0,178.0,29.6,5,162.0,2.0,2.0,141.0,105.0,71.0,23.0,20.0,11.0,13.0,4.0,3.0,116.0,64.0,48.0,28.0,19.0,4.0,8.0,1.0,12310.0,19.0,1750.0
633,2013,0.0,1.0,0.0,0.0,128,1.0,188.0,26.0,0.0,188.0,35.1,5,133.0,11.0,0.0,78.0,50.0,41.0,22.0,16.0,0.0,2.0,4.0,5.0,122.0,73.0,48.0,21.0,17.0,7.0,12.0,1.0,12310.0,14.0,2340.0
634,2013,0.0,1.0,0.0,0.0,128,0.0,185.0,26.9,0.0,188.0,26.0,5,277.0,6.0,3.0,160.0,102.0,73.0,35.0,27.0,4.0,9.0,5.0,2.0,175.0,118.0,76.0,30.0,27.0,8.0,16.0,4.0,6895.0,1.0,12310.0
635,2013,0.0,0.0,1.0,0.0,128,1.0,188.0,26.0,0.0,190.0,29.7,5,116.0,5.0,0.0,87.0,55.0,41.0,26.0,16.0,3.0,3.0,3.0,0.0,108.0,65.0,46.0,20.0,15.0,8.0,11.0,1.0,11830.0,34.0,1175.0
636,2013,0.0,0.0,1.0,0.0,128,1.0,188.0,26.0,0.0,183.0,30.9,5,114.0,12.0,0.0,73.0,43.0,39.0,22.0,14.0,0.0,0.0,8.0,5.0,121.0,82.0,53.0,15.0,14.0,14.0,18.0,1.0,11830.0,156.0,346.0
637,2013,0.0,0.0,1.0,0.0,128,1.0,188.0,26.0,0.0,188.0,26.3,5,86.0,8.0,1.0,58.0,43.0,40.0,12.0,13.0,0.0,0.0,6.0,4.0,89.0,59.0,32.0,15.0,12.0,11.0,16.0,1.0,11830.0,25.0,1441.0
638,2013,0.0,0.0,1.0,0.0,128,1.0,188.0,26.0,0.0,188.0,35.2,5,132.0,13.0,3.0,89.0,58.0,44.0,17.0,14.0,5.0,7.0,4.0,2.0,107.0,78.0,43.0,14.0,15.0,7.0,13.0,1.0,11830.0,13.0,2425.0
639,2013,0.0,0.0,1.0,0.0,128,1.0,188.0,26.0,0.0,196.0,27.7,5,135.0,16.0,1.0,89.0,54.0,42.0,21.0,16.0,0.0,2.0,6.0,4.0,99.0,52.0,33.0,27.0,15.0,6.0,10.0,1.0,11830.0,6.0,4515.0
640,2013,0.0,0.0,1.0,0.0,128,1.0,188.0,26.0,0.0,198.0,24.7,5,283.0,22.0,2.0,177.0,123.0,102.0,21.0,28.0,5.0,7.0,4.0,4.0,191.0,114.0,82.0,42.0,27.0,12.0,15.0,1.0,11830.0,8.0,3960.0
641,2013,0.0,0.0,1.0,0.0,128,1.0,190.0,26.1,0.0,188.0,26.0,5,189.0,9.0,2.0,105.0,67.0,48.0,16.0,16.0,9.0,13.0,4.0,4.0,105.0,68.0,40.0,15.0,16.0,10.0,17.0,2.0,8560.0,1.0,11830.0
642,2013,0.0,0.0,0.0,1.0,56,1.0,188.0,26.2,0.0,190.0,29.8,3,56.0,3.0,1.0,57.0,36.0,25.0,13.0,8.0,7.0,7.0,2.0,2.0,38.0,20.0,12.0,6.0,7.0,3.0,7.0,1.0,12040.0,50.0,905.0
643,2013,0.0,0.0,0.0,1.0,56,1.0,188.0,26.2,0.0,188.0,26.9,3,128.0,9.0,4.0,87.0,52.0,38.0,18.0,14.0,2.0,5.0,4.0,4.0,103.0,64.0,43.0,20.0,14.0,6.0,9.0,1.0,12040.0,66.0,720.0
644,2013,0.0,0.0,0.0,1.0,56,1.0,188.0,26.2,0.0,185.0,27.1,3,52.0,11.0,0.0,44.0,35.0,27.0,8.0,8.0,2.0,2.0,3.0,5.0,41.0,16.0,12.0,8.0,7.0,2.0,6.0,1.0,12040.0,9.0,3045.0
645,2013,0.0,0.0,0.0,1.0,56,0.0,185.0,27.1,0.0,188.0,26.2,3,149.0,7.0,1.0,94.0,66.0,47.0,16.0,15.0,4.0,6.0,8.0,7.0,98.0,63.0,45.0,19.0,16.0,3.0,5.0,4.0,6860.0,1.0,12040.0
646,2013,0.0,0.0,0.0,1.0,56,1.0,188.0,26.2,0.0,185.0,29.3,3,78.0,5.0,2.0,51.0,30.0,22.0,14.0,10.0,0.0,2.0,2.0,2.0,60.0,35.0,20.0,10.0,10.0,3.0,8.0,1.0,11400.0,32.0,1240.0
647,2013,0.0,0.0,0.0,1.0,56,1.0,188.0,26.2,0.0,180.0,22.6,3,50.0,5.0,2.0,35.0,20.0,16.0,12.0,7.0,0.0,0.0,2.0,3.0,46.0,22.0,12.0,6.0,7.0,2.0,7.0,1.0,11400.0,80.0,631.0
648,2013,0.0,0.0,0.0,1.0,56,1.0,206.0,28.2,0.0,188.0,26.2,3,144.0,9.0,0.0,93.0,69.0,55.0,15.0,16.0,3.0,4.0,9.0,5.0,127.0,85.0,62.0,24.0,17.0,9.0,10.0,22.0,1585.0,1.0,11400.0
649,2013,0.0,0.0,0.0,1.0,128,1.0,188.0,26.2,0.0,175.0,23.1,5,82.0,10.0,1.0,73.0,50.0,36.0,14.0,12.0,7.0,8.0,3.0,4.0,68.0,36.0,17.0,10.0,11.0,7.0,14.0,1.0,10980.0,112.0,499.0
650,2013,0.0,0.0,0.0,1.0,128,1.0,188.0,26.2,0.0,178.0,32.1,5,111.0,13.0,2.0,80.0,59.0,48.0,11.0,14.0,0.0,1.0,6.0,4.0,95.0,55.0,32.0,20.0,14.0,9.0,14.0,1.0,10980.0,87.0,603.0
651,2013,0.0,0.0,0.0,1.0,128,1.0,188.0,26.2,0.0,185.0,24.4,5,100.0,3.0,2.0,56.0,38.0,30.0,12.0,11.0,1.0,2.0,2.0,3.0,92.0,54.0,30.0,10.0,11.0,5.0,12.0,1.0,10980.0,95.0,583.0
652,2013,0.0,0.0,0.0,1.0,128,1.0,188.0,26.2,0.0,190.0,27.3,5,79.0,2.0,0.0,53.0,38.0,32.0,13.0,11.0,1.0,1.0,2.0,2.0,69.0,33.0,16.0,12.0,10.0,7.0,14.0,1.0,10980.0,43.0,975.0
653,2013,0.0,0.0,0.0,1.0,128,1.0,188.0,26.2,0.0,183.0,31.1,5,154.0,5.0,1.0,103.0,70.0,49.0,19.0,16.0,8.0,10.0,2.0,4.0,99.0,55.0,29.0,23.0,16.0,5.0,12.0,1.0,10980.0,24.0,1475.0
654,2013,0.0,0.0,0.0,1.0,128,1.0,188.0,26.2,0.0,183.0,28.4,5,249.0,9.0,6.0,138.0,92.0,63.0,26.0,24.0,4.0,9.0,8.0,7.0,192.0,96.0,68.0,48.0,24.0,15.0,20.0,1.0,10980.0,10.0,2610.0
655,2013,0.0,0.0,0.0,1.0,128,0.0,185.0,27.2,0.0,188.0,26.2,5,201.0,1.0,1.0,121.0,78.0,51.0,24.0,17.0,8.0,11.0,6.0,2.0,102.0,69.0,40.0,16.0,17.0,5.0,11.0,2.0,8860.0,1.0,10980.0
658,2013,0.0,0.0,0.0,1.0,32,1.0,188.0,26.3,0.0,196.0,28.1,3,54.0,4.0,0.0,39.0,25.0,20.0,13.0,8.0,2.0,2.0,1.0,3.0,49.0,28.0,15.0,9.0,7.0,4.0,8.0,1.0,11120.0,46.0,951.0
659,2013,0.0,0.0,0.0,1.0,32,1.0,188.0,26.3,1.0,188.0,29.8,3,115.0,5.0,2.0,80.0,57.0,41.0,13.0,14.0,5.0,8.0,4.0,6.0,83.0,50.0,35.0,15.0,14.0,7.0,11.0,1.0,11120.0,31.0,1210.0
660,2013,0.0,0.0,0.0,1.0,32,1.0,188.0,26.3,0.0,198.0,25.9,3,53.0,7.0,1.0,37.0,28.0,25.0,7.0,8.0,0.0,0.0,4.0,2.0,56.0,33.0,19.0,7.0,7.0,8.0,12.0,1.0,11120.0,30.0,1265.0
661,2013,0.0,0.0,0.0,1.0,32,1.0,188.0,26.3,0.0,185.0,27.2,3,80.0,6.0,0.0,49.0,34.0,27.0,8.0,9.0,1.0,2.0,3.0,3.0,73.0,48.0,28.0,11.0,9.0,6.0,10.0,1.0,11120.0,10.0,3005.0
662,2013,0.0,0.0,0.0,1.0,32,1.0,188.0,26.3,1.0,185.0,27.3,3,87.0,5.0,1.0,46.0,33.0,30.0,10.0,10.0,0.0,0.0,2.0,2.0,60.0,39.0,31.0,7.0,9.0,2.0,4.0,1.0,11120.0,2.0,10860.0
663,2013,0.0,0.0,0.0,1.0,56,1.0,188.0,26.3,0.0,190.0,27.4,3,71.0,6.0,2.0,45.0,26.0,21.0,10.0,7.0,3.0,3.0,0.0,4.0,47.0,23.0,11.0,9.0,7.0,5.0,10.0,2.0,11120.0,36.0,1110.0
664,2013,0.0,0.0,0.0,1.0,56,1.0,188.0,26.3,0.0,178.0,26.3,3,70.0,5.0,0.0,47.0,34.0,27.0,10.0,9.0,0.0,0.0,3.0,2.0,65.0,46.0,27.0,9.0,9.0,3.0,6.0,2.0,11120.0,17.0,1885.0
665,2013,0.0,0.0,0.0,1.0,56,1.0,188.0,26.3,0.0,193.0,27.0,3,143.0,4.0,1.0,86.0,54.0,43.0,17.0,15.0,2.0,4.0,9.0,3.0,103.0,67.0,44.0,17.0,15.0,3.0,8.0,2.0,11120.0,42.0,1050.0
666,2013,0.0,0.0,0.0,1.0,56,1.0,188.0,26.3,0.0,188.0,28.4,3,94.0,6.0,2.0,60.0,40.0,26.0,13.0,10.0,1.0,3.0,4.0,2.0,72.0,45.0,26.0,9.0,10.0,5.0,10.0,2.0,11120.0,9.0,3115.0
667,2013,0.0,0.0,0.0,1.0,56,1.0,188.0,26.3,0.0,198.0,25.0,3,152.0,10.0,0.0,85.0,57.0,45.0,16.0,14.0,3.0,4.0,5.0,2.0,104.0,75.0,51.0,13.0,14.0,10.0,12.0,2.0,11120.0,5.0,4925.0
668,2013,0.0,0.0,0.0,1.0,48,1.0,188.0,26.4,0.0,188.0,22.6,3,93.0,4.0,2.0,61.0,38.0,31.0,17.0,11.0,2.0,3.0,9.0,5.0,76.0,49.0,33.0,14.0,10.0,5.0,7.0,2.0,11120.0,189.0,262.0
669,2013,0.0,0.0,0.0,1.0,48,1.0,188.0,26.4,0.0,206.0,28.5,3,110.0,11.0,1.0,73.0,51.0,45.0,14.0,14.0,0.0,0.0,12.0,2.0,111.0,87.0,54.0,9.0,13.0,12.0,16.0,2.0,11120.0,16.0,2070.0
670,2013,0.0,0.0,0.0,1.0,48,1.0,188.0,26.4,0.0,183.0,28.5,3,81.0,2.0,0.0,63.0,38.0,27.0,16.0,9.0,6.0,6.0,3.0,2.0,50.0,33.0,20.0,7.0,8.0,5.0,8.0,2.0,11120.0,8.0,3240.0
671,2013,0.0,0.0,0.0,1.0,48,1.0,188.0,26.4,0.0,185.0,32.2,3,121.0,7.0,5.0,92.0,60.0,43.0,17.0,14.0,3.0,5.0,5.0,4.0,89.0,59.0,40.0,12.0,13.0,6.0,10.0,2.0,11120.0,6.0,4245.0
672,2013,0.0,0.0,0.0,1.0,48,1.0,188.0,26.4,0.0,175.0,31.5,3,112.0,4.0,2.0,64.0,36.0,28.0,16.0,12.0,4.0,6.0,1.0,1.0,85.0,52.0,32.0,16.0,12.0,4.0,8.0,2.0,11120.0,3.0,6600.0
673,2013,0.0,0.0,0.0,1.0,8,1.0,188.0,26.4,0.0,185.0,27.3,3,129.0,6.0,3.0,101.0,64.0,46.0,21.0,16.0,1.0,3.0,10.0,3.0,92.0,54.0,41.0,21.0,15.0,3.0,5.0,2.0,10610.0,9.0,3300.0
674,2013,0.0,0.0,0.0,1.0,8,1.0,188.0,26.4,0.0,185.0,32.2,3,142.0,9.0,2.0,101.0,57.0,40.0,23.0,15.0,3.0,5.0,5.0,5.0,103.0,56.0,37.0,23.0,15.0,6.0,11.0,2.0,10610.0,7.0,3805.0
675,2013,0.0,0.0,0.0,1.0,8,1.0,188.0,26.4,0.0,198.0,25.1,3,114.0,10.0,1.0,73.0,50.0,39.0,16.0,14.0,4.0,5.0,8.0,0.0,80.0,53.0,38.0,13.0,13.0,4.0,6.0,2.0,10610.0,5.0,5055.0
676,2013,0.0,0.0,0.0,1.0,8,1.0,188.0,26.4,0.0,183.0,28.6,3,85.0,2.0,0.0,49.0,33.0,24.0,12.0,9.0,2.0,3.0,4.0,0.0,62.0,34.0,21.0,11.0,9.0,6.0,10.0,2.0,10610.0,8.0,3330.0
677,2013,0.0,0.0,0.0,1.0,8,1.0,188.0,26.4,1.0,185.0,27.4,3,96.0,6.0,0.0,58.0,38.0,26.0,14.0,10.0,2.0,3.0,1.0,4.0,61.0,45.0,26.0,8.0,9.0,8.0,11.0,2.0,10610.0,1.0,12030.0
680,2014,0.0,0.0,0.0,1.0,128,1.0,188.0,26.6,0.0,185.0,26.1,5,110.0,9.0,0.0,79.0,54.0,45.0,17.0,15.0,2.0,3.0,5.0,1.0,92.0,56.0,35.0,18.0,13.0,4.0,8.0,2.0,12260.0,96.0,582.0
681,2014,0.0,0.0,0.0,1.0,128,1.0,188.0,26.6,0.0,188.0,26.6,5,107.0,12.0,2.0,67.0,44.0,36.0,17.0,13.0,0.0,0.0,3.0,7.0,85.0,44.0,28.0,17.0,13.0,1.0,6.0,2.0,12260.0,98.0,579.0
682,2014,0.0,0.0,0.0,1.0,128,1.0,188.0,26.6,0.0,188.0,27.3,5,119.0,6.0,1.0,78.0,48.0,37.0,21.0,15.0,0.0,1.0,5.0,1.0,86.0,57.0,41.0,10.0,15.0,3.0,8.0,2.0,12260.0,49.0,945.0
683,2014,0.0,0.0,0.0,1.0,128,1.0,188.0,26.6,0.0,178.0,26.6,5,93.0,8.0,2.0,60.0,43.0,38.0,12.0,12.0,0.0,0.0,3.0,7.0,91.0,54.0,32.0,13.0,11.0,16.0,22.0,2.0,12260.0,16.0,1930.0
684,2014,0.0,0.0,0.0,1.0,128,1.0,183.0,28.7,0.0,188.0,26.6,5,240.0,17.0,5.0,170.0,98.0,71.0,36.0,25.0,3.0,7.0,7.0,1.0,144.0,105.0,75.0,23.0,26.0,5.0,10.0,8.0,3890.0,2.0,12260.0
685,2014,0.0,0.0,0.0,1.0,32,1.0,188.0,26.7,0.0,188.0,27.4,3,84.0,6.0,2.0,66.0,44.0,32.0,12.0,9.0,4.0,4.0,3.0,1.0,71.0,43.0,28.0,11.0,9.0,9.0,12.0,2.0,10580.0,54.0,830.0
686,2014,0.0,0.0,0.0,1.0,32,1.0,188.0,26.7,0.0,183.0,25.8,3,58.0,4.0,2.0,47.0,34.0,26.0,6.0,8.0,1.0,2.0,0.0,1.0,46.0,31.0,13.0,8.0,8.0,3.0,8.0,2.0,10580.0,51.0,885.0
688,2014,0.0,0.0,0.0,1.0,32,1.0,185.0,32.5,0.0,188.0,26.7,3,106.0,7.0,0.0,77.0,46.0,35.0,18.0,13.0,5.0,6.0,5.0,2.0,86.0,53.0,36.0,19.0,13.0,4.0,7.0,8.0,4305.0,2.0,10580.0
689,2014,0.0,0.0,0.0,1.0,96,1.0,188.0,26.7,0.0,198.0,32.6,3,84.0,5.0,0.0,68.0,53.0,43.0,6.0,10.0,5.0,5.0,1.0,1.0,65.0,45.0,29.0,12.0,10.0,3.0,5.0,2.0,10260.0,87.0,616.0
690,2014,0.0,0.0,0.0,1.0,96,1.0,188.0,26.7,0.0,190.0,25.0,3,97.0,7.0,2.0,64.0,50.0,39.0,9.0,12.0,0.0,1.0,3.0,4.0,90.0,50.0,33.0,17.0,11.0,8.0,12.0,2.0,10260.0,91.0,602.0
691,2014,0.0,0.0,0.0,1.0,96,1.0,188.0,26.7,0.0,198.0,25.4,3,105.0,2.0,3.0,72.0,40.0,29.0,18.0,12.0,2.0,4.0,13.0,2.0,70.0,41.0,32.0,13.0,12.0,4.0,7.0,2.0,10260.0,26.0,1455.0
692,2014,0.0,0.0,0.0,1.0,96,1.0,188.0,26.7,0.0,185.0,32.1,3,69.0,7.0,3.0,41.0,27.0,25.0,8.0,8.0,0.0,0.0,2.0,2.0,64.0,34.0,22.0,9.0,8.0,11.0,15.0,2.0,10260.0,65.0,730.0
693,2014,0.0,0.0,0.0,1.0,96,1.0,188.0,26.7,0.0,206.0,28.8,3,144.0,7.0,2.0,92.0,63.0,47.0,15.0,16.0,4.0,6.0,8.0,2.0,114.0,78.0,49.0,16.0,15.0,7.0,12.0,2.0,10260.0,13.0,2320.0
694,2014,0.0,0.0,0.0,1.0,96,1.0,188.0,26.7,0.0,185.0,32.5,3,132.0,6.0,5.0,96.0,62.0,47.0,17.0,15.0,1.0,3.0,6.0,4.0,101.0,64.0,45.0,21.0,15.0,4.0,6.0,2.0,10260.0,8.0,4625.0
695,2014,0.0,0.0,0.0,1.0,96,1.0,188.0,26.8,0.0,188.0,27.0,3,85.0,8.0,2.0,65.0,44.0,31.0,11.0,10.0,2.0,3.0,2.0,2.0,49.0,25.0,18.0,9.0,9.0,0.0,3.0,2.0,10900.0,48.0,955.0
697,2014,0.0,0.0,0.0,1.0,96,1.0,188.0,26.8,0.0,180.0,31.8,3,82.0,5.0,2.0,60.0,39.0,32.0,14.0,11.0,1.0,1.0,2.0,1.0,58.0,44.0,31.0,6.0,10.0,0.0,2.0,2.0,10900.0,17.0,2050.0
698,2014,0.0,0.0,0.0,1.0,96,1.0,188.0,26.8,0.0,190.0,26.8,3,90.0,7.0,3.0,66.0,48.0,35.0,10.0,11.0,1.0,2.0,1.0,5.0,60.0,39.0,25.0,10.0,10.0,3.0,6.0,2.0,10900.0,6.0,4795.0
700,2014,0.0,0.0,0.0,1.0,96,1.0,188.0,26.8,1.0,185.0,27.7,3,84.0,5.0,0.0,49.0,35.0,30.0,8.0,9.0,1.0,1.0,2.0,1.0,52.0,37.0,22.0,7.0,9.0,1.0,4.0,2.0,10900.0,1.0,13130.0
701,2014,0.0,1.0,0.0,0.0,56,1.0,188.0,26.8,0.0,175.0,33.3,3,45.0,5.0,0.0,41.0,29.0,24.0,7.0,7.0,4.0,4.0,0.0,1.0,37.0,21.0,7.0,6.0,6.0,7.0,12.0,2.0,11680.0,57.0,810.0
702,2014,0.0,1.0,0.0,0.0,56,1.0,188.0,26.8,0.0,188.0,22.7,3,48.0,2.0,0.0,34.0,25.0,19.0,9.0,7.0,0.0,0.0,0.0,0.0,38.0,22.0,8.0,6.0,6.0,2.0,7.0,2.0,11680.0,62.0,730.0
703,2014,0.0,1.0,0.0,0.0,56,1.0,188.0,26.8,0.0,188.0,30.8,3,132.0,6.0,1.0,87.0,55.0,41.0,16.0,13.0,3.0,5.0,0.0,1.0,93.0,55.0,33.0,18.0,13.0,6.0,11.0,2.0,11680.0,38.0,1071.0
704,2014,0.0,1.0,0.0,0.0,56,1.0,185.0,32.6,0.0,188.0,26.8,3,75.0,3.0,1.0,57.0,40.0,33.0,10.0,10.0,2.0,2.0,2.0,0.0,59.0,40.0,24.0,12.0,10.0,2.0,5.0,4.0,5355.0,2.0,11680.0
705,2014,0.0,1.0,0.0,0.0,56,1.0,188.0,26.9,0.0,185.0,35.4,3,97.0,2.0,0.0,58.0,39.0,26.0,12.0,11.0,2.0,5.0,4.0,7.0,79.0,49.0,32.0,8.0,10.0,6.0,11.0,2.0,11030.0,43.0,1005.0
706,2014,0.0,1.0,0.0,0.0,56,1.0,188.0,26.9,0.0,178.0,30.5,3,96.0,2.0,1.0,72.0,54.0,38.0,9.0,13.0,1.0,4.0,2.0,0.0,70.0,42.0,27.0,8.0,12.0,4.0,10.0,2.0,11030.0,29.0,1280.0
707,2014,0.0,1.0,0.0,0.0,56,1.0,188.0,26.9,0.0,175.0,32.1,3,152.0,3.0,2.0,97.0,60.0,41.0,20.0,16.0,3.0,6.0,2.0,0.0,92.0,59.0,38.0,17.0,15.0,8.0,12.0,2.0,11030.0,5.0,5030.0
708,2014,0.0,1.0,0.0,0.0,56,1.0,188.0,26.9,0.0,196.0,23.3,3,181.0,3.0,1.0,114.0,82.0,58.0,21.0,16.0,7.0,8.0,17.0,3.0,121.0,81.0,61.0,18.0,17.0,7.0,10.0,2.0,11030.0,10.0,2625.0
709,2014,0.0,1.0,0.0,0.0,56,1.0,188.0,26.9,1.0,185.0,27.9,3,139.0,7.0,0.0,72.0,45.0,32.0,15.0,14.0,2.0,6.0,0.0,2.0,93.0,70.0,38.0,10.0,14.0,8.0,14.0,2.0,11030.0,1.0,12900.0
710,2014,0.0,1.0,0.0,0.0,128,1.0,188.0,27.0,0.0,185.0,25.1,5,110.0,9.0,3.0,83.0,58.0,38.0,14.0,13.0,7.0,10.0,0.0,2.0,87.0,52.0,32.0,8.0,12.0,7.0,15.0,2.0,11850.0,44.0,1039.0
711,2014,0.0,1.0,0.0,0.0,128,1.0,188.0,27.0,0.0,188.0,27.2,5,92.0,2.0,1.0,69.0,42.0,32.0,17.0,13.0,2.0,4.0,3.0,3.0,76.0,45.0,26.0,10.0,12.0,2.0,9.0,2.0,11850.0,42.0,1060.0
712,2014,0.0,1.0,0.0,0.0,128,1.0,188.0,27.0,0.0,198.0,25.6,5,191.0,5.0,3.0,138.0,90.0,62.0,26.0,20.0,8.0,11.0,5.0,5.0,137.0,68.0,48.0,30.0,19.0,15.0,22.0,2.0,11850.0,26.0,1410.0
713,2014,0.0,1.0,0.0,0.0,128,1.0,188.0,27.0,0.0,188.0,29.1,5,89.0,1.0,1.0,66.0,44.0,31.0,17.0,12.0,1.0,2.0,5.0,2.0,71.0,40.0,22.0,11.0,12.0,2.0,9.0,2.0,11850.0,14.0,2315.0
714,2014,0.0,1.0,0.0,0.0,128,1.0,188.0,27.0,0.0,196.0,23.4,5,142.0,4.0,1.0,98.0,67.0,50.0,23.0,17.0,1.0,2.0,21.0,4.0,114.0,80.0,63.0,10.0,17.0,6.0,9.0,2.0,11850.0,9.0,2975.0
715,2014,0.0,1.0,0.0,0.0,128,1.0,188.0,27.0,0.0,190.0,25.7,5,154.0,9.0,1.0,111.0,74.0,59.0,16.0,18.0,5.0,7.0,13.0,5.0,105.0,60.0,42.0,24.0,18.0,5.0,10.0,2.0,11850.0,17.0,2050.0
